buller2,ind_weight,ind_month,ind_season,treatment_protocol
0,416,2021-01,Summer,Control
0,436,2021-01,Summer,Control
0,443,2021-01,Summer,Control
0,439,2021-01,Summer,Control
0,446,2021-01,Summer,Control
0,425,2021-01,Summer,Control
0,453,2021-01,Summer,Control
0,483,2021-01,Summer,Control
0,447,2021-01,Summer,Control
0,416,2021-01,Summer,Control
0,429,2021-01,Summer,Control
0,428,2021-01,Summer,Control
0,441,2021-01,Summer,Control
0,416,2021-01,Summer,Control
0,413,2021-01,Summer,Control
0,412,2021-01,Summer,Control
0,450,2021-01,Summer,Control
0,429,2021-01,Summer,Control
0,435,2021-01,Summer,Control
1,418,2021-01,Summer,Control
0,463,2021-01,Summer,Control
0,431,2021-01,Summer,Control
0,419,2021-01,Summer,Control
0,441,2021-01,Summer,Control
0,470,2021-01,Summer,Control
0,425,2021-01,Summer,Control
0,432,2021-01,Summer,Control
0,436,2021-01,Summer,Control
0,426,2021-01,Summer,Control
0,420,2021-01,Summer,AB11
0,420,2021-01,Summer,ANA10
1,426,2021-01,Summer,ANA10
1,409,2021-01,Summer,ANA10
0,441,2021-01,Summer,AB11
0,437,2021-01,Summer,AB11
1,373,2021-01,Summer,ANA10
0,426,2021-01,Summer,AB11
0,403,2021-01,Summer,AB11
0,361,2021-01,Summer,AB11
0,348,2021-01,Summer,AB11
0,429,2021-01,Summer,AB11
0,428,2021-01,Summer,AB11
0,437,2021-01,Summer,AB11
0,395,2021-01,Summer,AB11
0,393,2021-01,Summer,AB11
0,430,2021-01,Summer,AB11
0,396,2021-01,Summer,ANA10
0,411,2021-01,Summer,AB11
0,408,2021-01,Summer,AB11
0,400,2021-01,Summer,AB11
1,434,2021-01,Summer,AB11
1,375,2021-01,Summer,AB11
0,432,2021-01,Summer,AB11
0,431,2021-01,Summer,AB11
0,412,2021-01,Summer,AB11
0,397,2021-01,Summer,AB11
0,403,2021-01,Summer,AB11
0,429,2021-01,Summer,AB11
0,322,2021-01,Summer,AB11
1,412,2021-01,Summer,AB11
1,428,2021-01,Summer,AB11
0,419,2021-01,Summer,AB11
1,438,2021-01,Summer,AB11
0,433,2021-01,Summer,AB11
0,420,2021-01,Summer,AB11
0,414,2021-01,Summer,AB11
0,412,2021-01,Summer,AB11
0,435,2021-01,Summer,AB11
0,423,2021-01,Summer,AB11
1,418,2021-01,Summer,AB11
0,426,2021-01,Summer,AB11
0,369,2021-01,Summer,AB11
0,394,2021-01,Summer,AB11
1,390,2021-01,Summer,AB11
0,401,2021-01,Summer,AB11
0,458,2021-01,Summer,AB11
1,412,2021-01,Summer,AB11
0,431,2021-01,Summer,AB11
0,370,2021-01,Summer,AB11
0,409,2021-01,Summer,AB11
0,390,2021-01,Summer,AB11
1,410,2021-01,Summer,AB11
0,413,2021-01,Summer,AB11
1,390,2021-01,Summer,AB11
0,409,2021-01,Summer,AB11
0,428,2021-01,Summer,AB11
0,445,2021-01,Summer,AB11
0,407,2021-01,Summer,AB11
0,395,2021-01,Summer,AB11
0,395,2021-01,Summer,AB11
0,432,2021-01,Summer,AB11
0,408,2021-01,Summer,AB11
0,397,2021-01,Summer,AB11
0,383,2021-01,Summer,AB11
1,390,2021-01,Summer,AB11
0,404,2021-01,Summer,AB11
0,395,2021-01,Summer,AB11
0,432,2021-01,Summer,AB11
0,394,2021-01,Summer,AB11
1,436,2021-01,Summer,AB11
0,394,2021-01,Summer,AB11
1,425,2021-01,Summer,AB11
0,421,2021-01,Summer,AB11
1,418,2021-01,Summer,AB11
0,397,2021-01,Summer,AB11
0,392,2021-01,Summer,AB11
0,388,2021-01,Summer,AB11
0,438,2021-01,Summer,AB11
0,389,2021-01,Summer,AB11
0,410,2021-01,Summer,AB11
1,395,2021-01,Summer,ANA10
0,381,2021-01,Summer,AB11
0,393,2021-01,Summer,AB11
0,411,2021-01,Summer,AB11
0,418,2021-01,Summer,AB11
0,390,2021-01,Summer,AB11
0,372,2021-01,Summer,AB11
0,383,2021-01,Summer,AB11
1,433,2021-01,Summer,AB11
0,424,2021-01,Summer,AB11
0,397,2021-01,Summer,AB11
0,390,2021-01,Summer,AB11
0,394,2021-01,Summer,AB11
1,429,2021-01,Summer,AB11
0,411,2021-01,Summer,AB11
0,365,2021-01,Summer,AB11
1,415,2021-01,Summer,ANA10
0,395,2021-01,Summer,AB11
0,422,2021-01,Summer,AB11
1,467,2021-01,Summer,AB11
0,428,2021-01,Summer,AB11
0,427,2021-01,Summer,AB11
0,420,2021-01,Summer,AB11
0,405,2021-01,Summer,AB11
0,413,2021-01,Summer,AB11
1,421,2021-01,Summer,AB11
0,420,2021-01,Summer,AB11
0,426,2021-01,Summer,AB11
0,419,2021-01,Summer,AB11
0,449,2021-01,Summer,AB11
0,426,2021-01,Summer,AB11
0,439,2021-01,Summer,AB11
1,433,2021-01,Summer,ANA10
0,430,2021-01,Summer,AB11
1,424,2021-01,Summer,AB11
0,426,2021-01,Summer,AB11
0,435,2021-01,Summer,AB11
0,414,2021-01,Summer,AB11
0,436,2021-01,Summer,AB11
0,434,2021-01,Summer,AB11
0,440,2021-01,Summer,AB11
0,427,2021-01,Summer,AB11
0,415,2021-01,Summer,AB11
0,434,2021-01,Summer,AB11
0,427,2021-01,Summer,AB11
0,427,2021-01,Summer,AB11
0,432,2021-01,Summer,AB11
0,439,2021-01,Summer,AB11
1,427,2021-01,Summer,ANA10
0,428,2021-01,Summer,AB11
1,420,2021-01,Summer,AB11
0,435,2021-01,Summer,AB11
1,420,2021-01,Summer,AB11
0,431,2021-01,Summer,AB11
0,407,2021-01,Summer,AB11
0,335,2021-01,Summer,AB11
0,318,2021-01,Summer,AB11
0,425,2021-01,Summer,AB11
1,437,2021-01,Summer,AB11
1,394,2021-01,Summer,AB11
1,416,2021-01,Summer,AB11
0,417,2021-01,Summer,AB11
1,409,2021-01,Summer,AB11
0,420,2021-01,Summer,AB11
0,423,2021-01,Summer,AB11
0,422,2021-01,Summer,AB11
1,420,2021-01,Summer,ANA10
1,412,2021-01,Summer,AB11
0,438,2021-01,Summer,AB11
0,400,2021-01,Summer,AB11
0,416,2021-01,Summer,AB11
0,414,2021-01,Summer,AB11
0,422,2021-01,Summer,AB11
1,423,2021-01,Summer,ANA10
1,415,2021-01,Summer,AB11
0,430,2021-01,Summer,AB11
0,431,2021-01,Summer,AB11
0,429,2021-01,Summer,AB11
1,401,2021-01,Summer,ANA10
0,392,2021-01,Summer,AB11
1,425,2021-01,Summer,ANA10
0,439,2021-01,Summer,AB11
0,411,2021-01,Summer,ANA10
1,383,2021-01,Summer,ANA10
0,406,2021-01,Summer,AB11
0,425,2021-01,Summer,AB11
0,405,2021-01,Summer,AB11
1,432,2021-01,Summer,ANA10
0,431,2021-01,Summer,AB11
0,405,2021-01,Summer,AB11
1,421,2021-01,Summer,AB11
0,426,2021-01,Summer,AB11
1,408,2021-01,Summer,AB11
1,438,2021-01,Summer,AB11
1,427,2021-01,Summer,AB11
0,426,2021-01,Summer,AB11
1,413,2021-01,Summer,AB11
0,412,2021-01,Summer,AB11
1,427,2021-01,Summer,AB11
0,430,2021-01,Summer,AB11
1,428,2021-01,Summer,ANA10
1,449,2021-01,Summer,ANA10
1,418,2021-01,Summer,ANA10
1,420,2021-01,Summer,ANA10
0,411,2021-01,Summer,AB11
0,440,2021-01,Summer,AB11
1,432,2021-01,Summer,AB11
1,414,2021-01,Summer,AB11
0,443,2021-01,Summer,AB11
0,452,2021-01,Summer,AB11
0,416,2021-01,Summer,AB11
1,438,2021-01,Summer,AB11
0,434,2021-01,Summer,AB11
0,431,2021-01,Summer,AB11
0,411,2021-01,Summer,AB11
0,462,2021-01,Summer,AB11
1,444,2021-01,Summer,AB11
0,449,2021-01,Summer,AB11
0,413,2021-01,Summer,AB11
0,411,2021-01,Summer,AB11
1,426,2021-01,Summer,AB11
0,395,2021-01,Summer,AB11
0,424,2021-01,Summer,AB11
0,431,2021-01,Summer,AB11
0,435,2021-01,Summer,AB11
0,395,2021-01,Summer,AB11
1,410,2021-01,Summer,AB11
0,435,2021-01,Summer,AB11
1,438,2021-01,Summer,AB11
0,445,2021-01,Summer,AB11
1,381,2021-01,Summer,ANA10
1,428,2021-01,Summer,AB11
0,448,2021-01,Summer,AB11
1,422,2021-01,Summer,AB11
0,419,2021-01,Summer,AB11
1,374,2021-01,Summer,AB11
1,438,2021-01,Summer,AB11
0,443,2021-01,Summer,AB11
0,418,2021-01,Summer,AB11
0,443,2021-01,Summer,ANA10
1,418,2021-01,Summer,AB11
0,447,2021-01,Summer,AB11
1,424,2021-01,Summer,AB11
0,392,2021-01,Summer,AB11
0,440,2021-01,Summer,AB11
1,424,2021-01,Summer,AB11
0,438,2021-01,Summer,AB11
0,418,2021-01,Summer,ANA10
1,437,2021-01,Summer,ANA10
0,432,2021-01,Summer,AB11
1,414,2021-01,Summer,ANA10
0,446,2021-01,Summer,AB11
0,425,2021-01,Summer,AB11
1,438,2021-01,Summer,AB11
0,433,2021-01,Summer,AB11
0,438,2021-01,Summer,AB11
0,396,2021-01,Summer,AB11
0,411,2021-01,Summer,AB11
0,422,2021-01,Summer,AB11
0,388,2021-01,Summer,AB11
0,430,2021-01,Summer,ANA10
0,449,2021-01,Summer,AB11
0,423,2021-01,Summer,AB11
1,434,2021-01,Summer,AB11
1,426,2021-01,Summer,AB11
1,434,2021-01,Summer,ANA10
0,425,2021-01,Summer,AB11
1,426,2021-01,Summer,AB11
1,482,2021-01,Summer,AB11
1,477,2021-01,Summer,AB11
0,462,2021-01,Summer,AB11
0,454,2021-01,Summer,AB11
0,451,2021-01,Summer,AB11
1,455,2021-01,Summer,AB11
0,460,2021-01,Summer,AB11
0,466,2021-01,Summer,AB11
0,464,2021-01,Summer,AB11
0,438,2021-01,Summer,AB11
1,456,2021-01,Summer,AB11
1,451,2021-01,Summer,AB11
0,457,2021-01,Summer,AB11
0,450,2021-01,Summer,AB11
0,440,2021-01,Summer,AB11
0,452,2021-01,Summer,AB11
1,428,2021-01,Summer,ANA10
0,468,2021-01,Summer,AB11
1,472,2021-01,Summer,ANA10
1,446,2021-01,Summer,AB11
0,452,2021-01,Summer,AB11
0,442,2021-01,Summer,AB11
0,460,2021-01,Summer,AB11
0,457,2021-01,Summer,AB11
0,465,2021-01,Summer,AB11
0,494,2021-01,Summer,AB11
0,453,2021-01,Summer,AB11
0,452,2021-01,Summer,AB11
0,478,2021-01,Summer,AB11
0,450,2021-01,Summer,AB11
0,468,2021-01,Summer,AB11
0,452,2021-01,Summer,AB11
1,436,2021-01,Summer,AB11
0,492,2021-01,Summer,AB11
0,482,2021-01,Summer,AB11
0,482,2021-01,Summer,AB11
0,449,2021-01,Summer,AB11
0,483,2021-01,Summer,AB11
1,431,2021-01,Summer,AB11
1,461,2021-01,Summer,AB11
0,437,2021-01,Summer,AB11
0,447,2021-01,Summer,AB11
0,454,2021-01,Summer,AB11
0,438,2021-01,Summer,AB11
0,481,2021-01,Summer,AB11
0,452,2021-01,Summer,AB11
0,453,2021-01,Summer,AB11
1,485,2021-01,Summer,AB11
0,467,2021-01,Summer,AB11
1,474,2021-01,Summer,AB11
0,490,2021-01,Summer,AB11
0,475,2021-01,Summer,AB11
1,467,2021-01,Summer,AB11
0,448,2021-01,Summer,AB11
0,459,2021-01,Summer,AB11
0,462,2021-01,Summer,AB11
0,474,2021-01,Summer,AB11
0,468,2021-01,Summer,AB11
0,460,2021-01,Summer,AB11
0,484,2021-01,Summer,AB11
0,466,2021-01,Summer,AB11
0,453,2021-01,Summer,AB11
1,494,2021-01,Summer,AB11
0,469,2021-01,Summer,AB11
1,471,2021-01,Summer,AB11
0,460,2021-01,Summer,AB11
1,438,2021-01,Summer,AB11
1,438,2021-01,Summer,AB11
0,488,2021-01,Summer,AB11
0,463,2021-01,Summer,AB11
0,475,2021-01,Summer,AB11
0,420,2021-01,Summer,AB11
0,451,2021-01,Summer,AB11
1,437,2021-01,Summer,AB11
0,454,2021-01,Summer,AB11
0,472,2021-01,Summer,AB11
0,462,2021-01,Summer,AB11
0,456,2021-01,Summer,AB11
1,484,2021-01,Summer,AB11
0,483,2021-01,Summer,AB11
1,445,2021-01,Summer,AB11
0,440,2021-01,Summer,AB11
0,495,2021-01,Summer,AB11
0,455,2021-01,Summer,AB11
0,452,2021-01,Summer,AB11
0,413,2021-01,Summer,AB11
0,472,2021-01,Summer,AB11
0,448,2021-01,Summer,AB11
0,431,2021-01,Summer,AB11
1,434,2021-01,Summer,AB11
0,441,2021-01,Summer,AB11
0,447,2021-01,Summer,AB11
0,426,2021-01,Summer,AB11
0,428,2021-01,Summer,AB11
0,431,2021-01,Summer,AB11
1,456,2021-01,Summer,ANA10
0,461,2021-01,Summer,AB11
1,440,2021-01,Summer,AB11
0,457,2021-01,Summer,AB11
0,443,2021-01,Summer,AB11
1,451,2021-01,Summer,AB11
1,455,2021-01,Summer,AB11
0,446,2021-01,Summer,AB11
0,453,2021-01,Summer,AB11
1,445,2021-01,Summer,AB11
0,474,2021-01,Summer,AB11
0,451,2021-01,Summer,AB11
0,475,2021-01,Summer,AB11
0,489,2021-01,Summer,AB11
0,469,2021-01,Summer,AB11
0,484,2021-01,Summer,AB11
1,462,2021-01,Summer,AB11
0,451,2021-01,Summer,AB11
1,480,2021-01,Summer,AB11
0,457,2021-01,Summer,AB11
0,449,2021-01,Summer,AB11
0,464,2021-01,Summer,AB11
0,482,2021-01,Summer,AB11
0,456,2021-01,Summer,AB11
0,467,2021-01,Summer,AB11
0,467,2021-01,Summer,AB11
0,456,2021-01,Summer,AB11
0,436,2021-01,Summer,AB11
0,446,2021-01,Summer,AB11
0,431,2021-01,Summer,AB11
0,440,2021-01,Summer,AB11
0,446,2021-01,Summer,AB11
0,438,2021-01,Summer,AB11
1,432,2021-01,Summer,AB11
1,438,2021-01,Summer,AB11
0,452,2021-01,Summer,AB11
0,437,2021-01,Summer,AB11
0,436,2021-01,Summer,AB11
1,425,2021-01,Summer,AB11
0,434,2021-01,Summer,AB11
1,435,2021-01,Summer,AB11
0,427,2021-01,Summer,AB11
0,446,2021-01,Summer,AB11
0,444,2021-01,Summer,AB11
0,463,2021-01,Summer,AB11
0,456,2021-01,Summer,AB11
0,441,2021-01,Summer,AB11
0,433,2021-01,Summer,AB11
0,457,2021-01,Summer,AB11
0,438,2021-01,Summer,AB11
1,453,2021-01,Summer,ANA10
0,463,2021-01,Summer,AB11
0,457,2021-01,Summer,AB11
0,439,2021-01,Summer,AB11
1,450,2021-01,Summer,AB11
0,447,2021-01,Summer,AB11
0,449,2021-01,Summer,AB11
0,427,2021-01,Summer,AB11
1,474,2021-01,Summer,AB11
0,460,2021-01,Summer,AB11
0,445,2021-01,Summer,AB11
0,427,2021-01,Summer,AB11
1,438,2021-01,Summer,AB11
1,461,2021-01,Summer,AB11
0,435,2021-01,Summer,AB11
0,456,2021-01,Summer,ANA10
0,454,2021-01,Summer,AB11
0,475,2021-01,Summer,AB11
1,455,2021-01,Summer,AB11
0,441,2021-01,Summer,AB11
0,453,2021-01,Summer,AB11
1,454,2021-01,Summer,AB11
0,451,2021-01,Summer,AB11
1,479,2021-01,Summer,AB11
1,477,2021-01,Summer,AB11
0,474,2021-01,Summer,AB11
1,454,2021-01,Summer,AB11
1,470,2021-01,Summer,AB11
1,484,2021-01,Summer,AB11
1,478,2021-01,Summer,AB11
1,442,2021-01,Summer,AB11
1,457,2021-01,Summer,AB11
1,469,2021-01,Summer,AB11
1,441,2021-01,Summer,AB11
1,359,2021-01,Summer,ANA10
0,424,2021-01,Summer,ANA10
1,421,2021-01,Summer,ANA10
1,387,2021-01,Summer,AB11
0,388,2021-01,Summer,AB11
1,403,2021-01,Summer,AB11
0,380,2021-01,Summer,AB11
0,391,2021-01,Summer,AB11
1,395,2021-01,Summer,AB11
0,432,2021-01,Summer,AB11
0,419,2021-01,Summer,AB11
0,433,2021-01,Summer,AB11
0,425,2021-01,Summer,AB11
0,434,2021-01,Summer,AB11
0,418,2021-01,Summer,AB11
0,434,2021-01,Summer,AB11
0,429,2021-01,Summer,AB11
1,429,2021-01,Summer,AB11
0,439,2021-01,Summer,AB11
0,399,2021-01,Summer,AB11
1,432,2021-01,Summer,ANA10
1,430,2021-01,Summer,AB11
0,412,2021-01,Summer,AB11
1,420,2021-01,Summer,AB11
0,430,2021-01,Summer,AB11
1,439,2021-01,Summer,AB11
0,424,2021-01,Summer,AB11
0,436,2021-01,Summer,AB11
0,426,2021-01,Summer,AB11
1,437,2021-01,Summer,AB11
0,427,2021-01,Summer,AB11
0,432,2021-01,Summer,AB11
1,430,2021-01,Summer,AB11
0,437,2021-01,Summer,AB11
0,439,2021-01,Summer,AB11
1,429,2021-01,Summer,AB11
0,411,2021-01,Summer,AB11
1,417,2021-01,Summer,AB11
0,408,2021-01,Summer,AB11
0,411,2021-01,Summer,AB11
1,410,2021-01,Summer,ANA10
1,402,2021-01,Summer,AB11
1,443,2021-01,Summer,AB11
0,414,2021-01,Summer,AB11
1,439,2021-01,Summer,AB11
0,424,2021-01,Summer,AB11
0,422,2021-01,Summer,AB11
1,412,2021-01,Summer,AB11
0,415,2021-01,Summer,AB11
0,411,2021-01,Summer,AB11
0,452,2021-01,Summer,AB11
0,410,2021-01,Summer,AB11
0,397,2021-01,Summer,AB11
1,423,2021-01,Summer,AB11
1,411,2021-01,Summer,AB11
0,423,2021-01,Summer,AB11
0,405,2021-01,Summer,AB11
0,420,2021-01,Summer,AB11
0,428,2021-01,Summer,AB11
1,355,2021-01,Summer,ANA10
0,428,2021-01,Summer,ANA10
1,409,2021-01,Summer,AB11
1,386,2021-01,Summer,AB11
1,387,2021-01,Summer,AB11
0,388,2021-01,Summer,AB11
0,430,2021-01,Summer,AB11
1,430,2021-01,Summer,AB11
1,397,2021-01,Summer,AB11
1,422,2021-01,Summer,AB11
0,440,2021-01,Summer,Control
0,472,2021-01,Summer,Control
0,454,2021-01,Summer,Control
0,454,2021-01,Summer,Control
0,457,2021-01,Summer,Control
0,463,2021-01,Summer,Control
0,458,2021-01,Summer,Control
0,439,2021-01,Summer,Control
0,451,2021-01,Summer,Control
0,447,2021-01,Summer,Control
0,452,2021-01,Summer,Control
0,427,2021-01,Summer,Control
0,454,2021-01,Summer,Control
0,438,2021-01,Summer,Control
0,439,2021-01,Summer,Control
0,448,2021-01,Summer,Control
0,475,2021-01,Summer,Control
0,436,2021-01,Summer,Control
0,449,2021-01,Summer,Control
0,456,2021-01,Summer,Control
0,447,2021-01,Summer,Control
0,459,2021-01,Summer,Control
0,467,2021-01,Summer,Control
0,471,2021-01,Summer,Control
0,457,2021-01,Summer,Control
0,458,2021-01,Summer,Control
0,466,2021-01,Summer,Control
0,460,2021-01,Summer,Control
0,442,2021-01,Summer,Control
0,461,2021-01,Summer,Control
0,463,2021-01,Summer,Control
0,459,2021-01,Summer,Control
0,456,2021-01,Summer,Control
0,439,2021-01,Summer,Control
0,458,2021-01,Summer,Control
0,438,2021-01,Summer,Control
0,452,2021-01,Summer,Control
0,443,2021-01,Summer,Control
0,442,2021-01,Summer,Control
0,432,2021-01,Summer,Control
0,454,2021-01,Summer,Control
0,462,2021-01,Summer,Control
0,455,2021-01,Summer,Control
0,428,2021-01,Summer,Control
0,466,2021-01,Summer,Control
0,451,2021-01,Summer,Control
0,459,2021-01,Summer,Control
0,471,2021-01,Summer,Control
0,453,2021-01,Summer,Control
0,461,2021-01,Summer,Control
0,474,2021-01,Summer,Control
0,460,2021-01,Summer,Control
0,441,2021-01,Summer,Control
0,450,2021-01,Summer,Control
0,457,2021-01,Summer,Control
0,463,2021-01,Summer,Control
0,442,2021-01,Summer,Control
0,462,2021-01,Summer,Control
0,434,2021-01,Summer,Control
0,453,2021-01,Summer,Control
0,459,2021-01,Summer,Control
0,460,2021-01,Summer,Control
0,457,2021-01,Summer,Control
0,438,2021-01,Summer,Control
0,458,2021-01,Summer,Control
0,451,2021-01,Summer,Control
0,471,2021-01,Summer,Control
0,438,2021-01,Summer,Control
0,445,2021-01,Summer,Control
0,460,2021-01,Summer,Control
0,473,2021-01,Summer,Control
0,434,2021-01,Summer,Control
0,463,2021-01,Summer,Control
0,459,2021-01,Summer,Control
0,456,2021-01,Summer,Control
0,450,2021-01,Summer,Control
0,473,2021-01,Summer,Control
0,444,2021-01,Summer,Control
0,462,2021-01,Summer,Control
0,457,2021-01,Summer,Control
0,470,2021-01,Summer,Control
0,451,2021-01,Summer,Control
0,432,2021-01,Summer,Control
0,450,2021-01,Summer,Control
0,443,2021-01,Summer,Control
0,446,2021-01,Summer,Control
0,466,2021-01,Summer,Control
0,453,2021-01,Summer,Control
0,453,2021-01,Summer,Control
0,443,2021-01,Summer,Control
0,457,2021-01,Summer,Control
0,451,2021-01,Summer,Control
0,469,2021-01,Summer,Control
0,451,2021-01,Summer,Control
0,463,2021-01,Summer,Control
0,452,2021-01,Summer,Control
0,449,2021-01,Summer,Control
0,464,2021-01,Summer,Control
0,454,2021-01,Summer,Control
0,383,2021-01,Summer,AB11
1,440,2021-01,Summer,AB11
0,436,2021-01,Summer,AB11
1,451,2021-01,Summer,ANA10
0,444,2021-01,Summer,AB11
1,439,2021-01,Summer,AB11
0,417,2021-01,Summer,AB11
0,431,2021-01,Summer,AB11
0,415,2021-01,Summer,AB11
1,440,2021-01,Summer,AB11
0,466,2021-01,Summer,AB11
0,414,2021-01,Summer,AB11
0,382,2021-01,Summer,AB11
1,382,2021-01,Summer,AB11
1,452,2021-01,Summer,AB11
0,428,2021-01,Summer,AB11
0,417,2021-01,Summer,AB11
0,418,2021-01,Summer,AB11
1,439,2021-01,Summer,AB11
1,444,2021-01,Summer,AB11
0,469,2021-01,Summer,AB11
0,428,2021-01,Summer,AB11
0,443,2021-01,Summer,AB11
0,453,2021-01,Summer,AB11
0,443,2021-01,Summer,AB11
1,425,2021-01,Summer,AB11
0,434,2021-01,Summer,AB11
0,436,2021-01,Summer,AB11
0,416,2021-01,Summer,AB11
1,429,2021-01,Summer,AB11
0,443,2021-01,Summer,AB11
0,421,2021-01,Summer,AB11
0,448,2021-01,Summer,AB11
0,419,2021-01,Summer,AB11
0,441,2021-01,Summer,AB11
0,423,2021-01,Summer,AB11
0,460,2021-01,Summer,AB11
1,433,2021-01,Summer,AB11
0,423,2021-01,Summer,AB11
1,427,2021-01,Summer,AB11
0,432,2021-01,Summer,AB11
0,437,2021-01,Summer,AB11
0,436,2021-01,Summer,AB11
0,443,2021-01,Summer,AB11
1,434,2021-01,Summer,ANA10
0,444,2021-01,Summer,AB11
1,439,2021-01,Summer,AB11
0,417,2021-01,Summer,AB11
0,430,2021-01,Summer,AB11
1,443,2021-01,Summer,ANA10
0,459,2021-01,Summer,ANA10
0,431,2021-01,Summer,ANA10
0,442,2021-01,Summer,AB11
0,426,2021-01,Summer,AB11
0,432,2021-01,Summer,AB11
1,443,2021-01,Summer,ANA10
1,463,2021-01,Summer,ANA10
1,442,2021-01,Summer,ANA10
1,461,2021-01,Summer,AB11
1,437,2021-01,Summer,AB11
0,450,2021-01,Summer,AB11
0,457,2021-01,Summer,AB11
1,446,2021-01,Summer,ANA10
0,451,2021-01,Summer,AB11
1,454,2021-01,Summer,AB11
0,442,2021-01,Summer,AB11
0,443,2021-01,Summer,AB11
0,443,2021-01,Summer,AB11
0,440,2021-01,Summer,AB11
0,456,2021-01,Summer,AB11
0,444,2021-01,Summer,AB11
0,445,2021-01,Summer,AB11
0,440,2021-01,Summer,AB11
1,479,2021-01,Summer,AB11
1,434,2021-01,Summer,AB11
0,457,2021-01,Summer,AB11
0,439,2021-01,Summer,AB11
1,445,2021-01,Summer,ANA10
0,442,2021-01,Summer,AB11
1,430,2021-01,Summer,AB11
0,452,2021-01,Summer,AB11
0,443,2021-01,Summer,AB11
0,444,2021-01,Summer,AB11
0,450,2021-01,Summer,AB11
1,433,2021-01,Summer,AB11
0,462,2021-01,Summer,AB11
0,445,2021-01,Summer,AB11
0,423,2021-01,Summer,AB11
0,440,2021-01,Summer,AB11
0,440,2021-01,Summer,AB11
1,447,2021-01,Summer,AB11
0,432,2021-01,Summer,AB11
0,448,2021-01,Summer,AB11
0,458,2021-01,Summer,AB11
0,441,2021-01,Summer,AB11
0,469,2021-01,Summer,AB11
0,461,2021-01,Summer,AB11
0,434,2021-01,Summer,AB11
0,462,2021-01,Summer,AB11
0,448,2021-01,Summer,AB11
0,418,2021-01,Summer,AB11
1,448,2021-01,Summer,AB11
1,447,2021-01,Summer,ANA10
0,452,2021-01,Summer,AB11
0,468,2021-01,Summer,AB11
0,462,2021-01,Summer,AB11
1,427,2021-01,Summer,AB11
0,437,2021-01,Summer,AB11
0,508,2021-01,Summer,AB11
0,432,2021-01,Summer,AB11
0,440,2021-01,Summer,AB11
1,424,2021-01,Summer,AB11
0,450,2021-01,Summer,AB11
0,428,2021-01,Summer,AB11
0,454,2021-01,Summer,AB11
1,424,2021-01,Summer,AB11
0,451,2021-01,Summer,AB11
0,452,2021-01,Summer,AB11
0,436,2021-01,Summer,AB11
1,453,2021-01,Summer,AB11
0,447,2021-01,Summer,AB11
1,455,2021-01,Summer,AB11
0,429,2021-01,Summer,AB11
0,436,2021-01,Summer,AB11
0,448,2021-01,Summer,AB11
0,450,2021-01,Summer,AB11
0,443,2021-01,Summer,AB11
0,461,2021-01,Summer,AB11
1,442,2021-01,Summer,AB11
0,455,2021-01,Summer,AB11
0,437,2021-01,Summer,AB11
0,433,2021-01,Summer,AB11
0,454,2021-01,Summer,AB11
0,433,2021-01,Summer,AB11
0,437,2021-01,Summer,AB11
0,462,2021-01,Summer,AB11
1,441,2021-01,Summer,AB11
0,440,2021-01,Summer,AB11
0,448,2021-01,Summer,AB11
0,452,2021-01,Summer,AB11
0,447,2021-01,Summer,AB11
0,460,2021-01,Summer,AB11
1,449,2021-01,Summer,AB11
0,455,2021-01,Summer,AB11
0,436,2021-01,Summer,AB11
0,441,2021-01,Summer,AB11
1,448,2021-01,Summer,AB11
0,467,2021-01,Summer,AB11
0,447,2021-01,Summer,AB11
0,435,2021-01,Summer,AB11
0,455,2021-01,Summer,AB11
0,466,2021-01,Summer,AB11
0,442,2021-01,Summer,AB11
1,421,2021-01,Summer,ANA10
1,444,2021-01,Summer,AB11
0,448,2021-01,Summer,AB11
0,447,2021-01,Summer,AB11
0,440,2021-01,Summer,AB11
0,451,2021-01,Summer,AB11
0,458,2021-01,Summer,AB11
0,434,2021-01,Summer,AB11
0,433,2021-01,Summer,AB11
1,451,2021-01,Summer,ANA10
0,437,2021-01,Summer,AB11
0,435,2021-01,Summer,AB11
1,442,2021-01,Summer,AB11
0,428,2021-01,Summer,AB11
1,431,2021-01,Summer,AB11
0,460,2021-01,Summer,AB11
0,464,2021-01,Summer,AB11
0,456,2021-01,Summer,AB11
0,450,2021-01,Summer,AB11
1,455,2021-01,Summer,AB11
0,457,2021-01,Summer,AB11
1,466,2021-01,Summer,AB11
0,443,2021-01,Summer,AB11
0,449,2021-01,Summer,AB11
1,445,2021-01,Summer,AB11
0,435,2021-01,Summer,AB11
0,428,2021-01,Summer,AB11
1,439,2021-01,Summer,AB11
0,437,2021-01,Summer,AB11
1,477,2021-01,Summer,AB11
1,433,2021-01,Summer,AB11
0,423,2021-01,Summer,AB11
0,448,2021-01,Summer,AB11
0,437,2021-01,Summer,AB11
0,476,2021-01,Summer,AB11
0,447,2021-01,Summer,AB11
0,439,2021-01,Summer,AB11
0,429,2021-01,Summer,ANA10
1,435,2021-01,Summer,AB11
0,452,2021-01,Summer,AB11
0,462,2021-01,Summer,AB11
1,445,2021-01,Summer,AB11
1,445,2021-01,Summer,AB11
1,444,2021-01,Summer,AB11
0,428,2021-01,Summer,AB11
0,447,2021-01,Summer,AB11
0,453,2021-01,Summer,AB11
0,453,2021-01,Summer,AB11
